,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem Équivalent,Equivalent Totem,18,18,1.0,100%,13.0,13.0,234,2,6.5,6.5,4.33,4.33
Aveuglement,Incapacitor,18,18,1.0,100%,11.83,11.83,213,3,3.94,3.94,2.96,2.96
Totem du Gardien,Guardian Totem,13,18,0.72,72%,14.85,10.72,193,3,4.95,3.57,3.71,2.68
Le Traqueur,The Stalker,11,18,0.61,61%,17.09,10.44,188,3,5.7,3.48,4.27,2.61
Esprit de l'Écuyer,Spirit of the Squire,17,18,0.94,94%,10.76,10.17,183,3,3.59,3.39,2.69,2.54
Œil de Lynx,Hawk's Eye,18,18,1.0,100%,9.11,9.11,164,0,Gratuit,Gratuit,9.11,9.11
Armure d'Obsidienne,Obsidian Battle Plate,8,18,0.44,44%,20.0,8.89,160,2,10.0,4.45,6.67,2.96
Vision Céleste,Heavenly Vision,6,18,0.33,33%,22.0,7.33,132,2,11.0,3.67,7.33,2.44
Bâton de Conquête,Conquering Staff,5,18,0.28,28%,24.0,6.67,120,2,12.0,3.33,8.0,2.22
Coup de Mort,Death Helper,9,18,0.5,50%,11.33,5.67,102,1,11.33,5.67,5.67,2.83
Assistance Divine,Sacred Help,5,18,0.28,28%,20.0,5.56,100,2,10.0,2.78,6.67,1.85
Esprit omniprésent,Omnipresent Spirit,5,18,0.28,28%,18.0,5.0,90,2,9.0,2.5,6.0,1.67
Marteau Collecteur,Collecting Hammer,6,18,0.33,33%,12.17,4.06,73,2,6.08,2.03,4.06,1.35
Être de Lumière,Being of Light,4,18,0.22,22%,18.0,4.0,72,1,18.0,4.0,9.0,2.0
Le Visionnaire,The Visionary,3,18,0.17,17%,18.0,3.0,54,2,9.0,1.5,6.0,1.0
Amulette Omnisciente,Omnipresent Amulet,4,18,0.22,22%,13.0,2.89,52,0,Gratuit,Gratuit,13.0,2.89
Masse de Siège,Siege Mace,3,18,0.17,17%,16.0,2.67,48,0,Gratuit,Gratuit,16.0,2.67
Armure d'Immortel,Immortal Breastplate,3,18,0.17,17%,14.67,2.44,44,1,14.67,2.44,7.33,1.22
Bâton du Conquérant,Staff of Conquered Worlds,4,18,0.22,22%,11.0,2.44,44,0,Gratuit,Gratuit,11.0,2.44
Sabre Versatile,Versatil Saber,4,18,0.22,22%,11.0,2.44,44,1,11.0,2.44,5.5,1.22
Le Marionnettiste,The Puppeteer,2,18,0.11,11%,20.0,2.22,40,2,10.0,1.11,6.67,0.74
Force Divine,Divine Impetu,2,18,0.11,11%,13.0,1.44,26,0,Gratuit,Gratuit,13.0,1.44
Lame Affutée,Sharp Blade,5,18,0.28,28%,4.8,1.33,24,3,1.6,0.44,1.2,0.33
Faux,Scythe,13,18,0.72,72%,1.62,1.17,21,3,0.54,0.39,0.41,0.29
Marteleur précis,Precise Hammer,1,18,0.06,6%,18.0,1.0,18,1,18.0,1.0,9.0,0.5
Désintégrateur Magnétique,Magnetic Disintegrator,1,18,0.06,6%,11.0,0.61,11,0,Gratuit,Gratuit,11.0,0.61
