,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem Équivalent,Equivalent Totem,21,21,1.0,100%,15.71,15.71,330,2,7.86,7.86,5.24,5.24
Marteau Collecteur,Collecting Hammer,17,21,0.81,81%,16.82,13.62,286,2,8.41,6.81,5.61,4.54
Faux,Scythe,21,21,1.0,100%,12.29,12.29,258,3,4.1,4.1,3.07,3.07
Lame Affutée,Sharp Blade,21,21,1.0,100%,12.0,12.0,252,3,4.0,4.0,3.0,3.0
Armure d'Obsidienne,Obsidian Battle Plate,11,21,0.52,52%,20.0,10.48,220,2,10.0,5.24,6.67,3.49
Esprit de l'Écuyer,Spirit of the Squire,18,21,0.86,86%,10.67,9.14,192,3,3.56,3.05,2.67,2.29
Hache Frénétique,Berseker Ax,13,21,0.62,62%,14.0,8.67,182,2,7.0,4.33,4.67,2.89
Gantelet Impérieux,Imperious Gauntlet,6,21,0.29,29%,30.0,8.57,180,1,30.0,8.57,15.0,4.29
Épée Obscure,Swords of Darkness,9,21,0.43,43%,17.0,7.29,153,1,17.0,7.29,8.5,3.65
Économe Sagesse du Trésorier,Treasurer's Wisdom,9,21,0.43,43%,17.0,7.29,153,2,8.5,3.65,5.67,2.43
Faux Parfaite,Perfect Scythe,9,21,0.43,43%,15.0,6.43,135,0,Gratuit,Gratuit,15.0,6.43
Aveuglement,Incapacitor,18,21,0.86,86%,7.0,6.0,126,3,2.33,2.0,1.75,1.5
Explosion Arcanique,Arcane Explosive,10,21,0.48,48%,12.0,5.71,120,1,12.0,5.71,6.0,2.85
Elan de Fureur,Rampage Momentum,8,21,0.38,38%,15.0,5.71,120,2,7.5,2.85,5.0,1.9
Chasseur d'Âmes,Soul Hunter,6,21,0.29,29%,19.17,5.48,115,1,19.17,5.48,9.59,2.74
Sabre Versatile,Versatil Saber,10,21,0.48,48%,11.0,5.24,110,1,11.0,5.24,5.5,2.62
Enchaînement Éclair,Unstoppable Lightning,6,21,0.29,29%,18.0,5.14,108,1,18.0,5.14,9.0,2.57
Ascension Divine,Divine Ascent,4,21,0.19,19%,25.0,4.76,100,3,8.33,1.59,6.25,1.19
Danse Macabre,Dance of Death,12,21,0.57,57%,8.0,4.57,96,1,8.0,4.57,4.0,2.29
Parchemin Secret,Secret Scroll,5,21,0.24,24%,18.0,4.29,90,2,9.0,2.15,6.0,1.43
Désintégrateur Magnétique,Magnetic Disintegrator,8,21,0.38,38%,11.0,4.19,88,0,Gratuit,Gratuit,11.0,4.19
Coup de Mort,Death Helper,7,21,0.33,33%,12.57,4.19,88,1,12.57,4.19,6.29,2.1
Masse Colossale,Colossal Mace,6,21,0.29,29%,14.33,4.1,86,0,Gratuit,Gratuit,14.33,4.1
Aura Légendaire,Legend Aura,2,21,0.1,10%,40.0,3.81,80,3,13.33,1.27,10.0,0.95
Marteleur précis,Precise Hammer,4,21,0.19,19%,18.0,3.43,72,1,18.0,3.43,9.0,1.72
Tombeau Rocheux,Rock Tomb,7,21,0.33,33%,10.0,3.33,70,1,10.0,3.33,5.0,1.67
Adrénaline Arcanique,Arcane Adrenaline,4,21,0.19,19%,16.0,3.05,64,1,16.0,3.05,8.0,1.52
Esprit Guerrier,Spirit of the Warrior,4,21,0.19,19%,16.0,3.05,64,1,16.0,3.05,8.0,1.52
Assistance Divine,Sacred Help,3,21,0.14,14%,20.0,2.86,60,2,10.0,1.43,6.67,0.95
Armure d'Immortel,Immortal Breastplate,4,21,0.19,19%,15.0,2.86,60,1,15.0,2.86,7.5,1.43
Triple Météore,Trimeteor,2,21,0.1,10%,30.0,2.86,60,0,Gratuit,Gratuit,30.0,2.86
Le Marionnettiste,The Puppeteer,3,21,0.14,14%,20.0,2.86,60,2,10.0,1.43,6.67,0.95
Chasseresse d'Âmes,Huntress of Souls,3,21,0.14,14%,19.0,2.71,57,1,19.0,2.71,9.5,1.35
Griffes Démoniaques,Demon Claws,3,21,0.14,14%,17.0,2.43,51,1,17.0,2.43,8.5,1.22
Faux Assoiffées,Thirsty Scythes,2,21,0.1,10%,25.0,2.38,50,3,8.33,0.79,6.25,0.59
Totem du Gardien,Guardian Totem,21,21,1.0,100%,2.38,2.38,50,3,0.79,0.79,0.59,0.59
Lame Insatiable,Fast Furious Blade,3,21,0.14,14%,16.0,2.29,48,2,8.0,1.15,5.33,0.76
Soif de Sang,Thirsty Dagger,3,21,0.14,14%,15.0,2.14,45,0,Gratuit,Gratuit,15.0,2.14
Couronne du Roi Nain,Crown of the Dwarf King,3,21,0.14,14%,13.0,1.86,39,0,Gratuit,Gratuit,13.0,1.86
Œil de Lynx,Hawk's Eye,4,21,0.19,19%,9.5,1.81,38,0,Gratuit,Gratuit,9.5,1.81
Mental d'Acier,Steel Aura,2,21,0.1,10%,18.0,1.71,36,2,9.0,0.85,6.0,0.57
Amulette Omnisciente,Omnipresent Amulet,2,21,0.1,10%,15.0,1.43,30,0,Gratuit,Gratuit,15.0,1.43
Épé Sainte,Holy Sword,3,21,0.14,14%,10.0,1.43,30,0,Gratuit,Gratuit,10.0,1.43
Force Divine,Divine Impetu,2,21,0.1,10%,13.0,1.24,26,0,Gratuit,Gratuit,13.0,1.24
Bâton de Conquête,Conquering Staff,1,21,0.05,5%,24.0,1.14,24,2,12.0,0.57,8.0,0.38
Pillard Féroce,Savage Looter,1,21,0.05,5%,20.0,0.95,20,1,20.0,0.95,10.0,0.47
Être de Lumière,Being of Light,1,21,0.05,5%,18.0,0.86,18,1,18.0,0.86,9.0,0.43
Esprit omniprésent,Omnipresent Spirit,1,21,0.05,5%,18.0,0.86,18,2,9.0,0.43,6.0,0.29
Griffes Sauvages,Wild Claw,9,21,0.43,43%,1.78,0.76,16,3,0.59,0.25,0.45,0.19
Masse de Siège,Siege Mace,1,21,0.05,5%,16.0,0.76,16,0,Gratuit,Gratuit,16.0,0.76
