,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem Équivalent,Equivalent Totem,30,30,1.0,100%,16.03,16.03,481,2,8.02,8.02,5.34,5.34
Marteau Collecteur,Collecting Hammer,25,30,0.83,83%,18.2,15.17,455,2,9.1,7.58,6.07,5.06
Faux,Scythe,30,30,1.0,100%,13.3,13.3,399,3,4.43,4.43,3.33,3.33
Armure d'Obsidienne,Obsidian Battle Plate,18,30,0.6,60%,20.0,12.0,360,2,10.0,6.0,6.67,4.0
Lame Affutée,Sharp Blade,27,30,0.9,90%,9.89,8.9,267,3,3.3,2.97,2.47,2.23
Esprit de l'Écuyer,Spirit of the Squire,26,30,0.87,87%,8.65,7.5,225,3,2.88,2.5,2.16,1.88
Hache Frénétique,Berseker Ax,16,30,0.53,53%,14.0,7.47,224,2,7.0,3.73,4.67,2.49
Économe Sagesse du Trésorier,Treasurer's Wisdom,13,30,0.43,43%,17.0,7.37,221,2,8.5,3.69,5.67,2.46
Marteleur précis,Precise Hammer,10,30,0.33,33%,18.0,6.0,180,1,18.0,6.0,9.0,3.0
Chasseur d'Âmes,Soul Hunter,9,30,0.3,30%,20.0,6.0,180,1,20.0,6.0,10.0,3.0
Explosion Arcanique,Arcane Explosive,14,30,0.47,47%,12.0,5.6,168,1,12.0,5.6,6.0,2.8
Ascension Divine,Divine Ascent,6,30,0.2,20%,25.0,5.0,150,3,8.33,1.67,6.25,1.25
Gantelet Impérieux,Imperious Gauntlet,5,30,0.17,17%,30.0,5.0,150,1,30.0,5.0,15.0,2.5
Aveuglement,Incapacitor,26,30,0.87,87%,5.65,4.9,147,3,1.88,1.63,1.41,1.23
Épée Obscure,Swords of Darkness,8,30,0.27,27%,17.0,4.53,136,1,17.0,4.53,8.5,2.27
Faux Parfaite,Perfect Scythe,9,30,0.3,30%,15.0,4.5,135,0,Gratuit,Gratuit,15.0,4.5
Totem du Gardien,Guardian Totem,30,30,1.0,100%,3.63,3.63,109,3,1.21,1.21,0.91,0.91
Parchemin Secret,Secret Scroll,6,30,0.2,20%,18.0,3.6,108,2,9.0,1.8,6.0,1.2
Coup de Mort,Death Helper,8,30,0.27,27%,13.0,3.47,104,1,13.0,3.47,6.5,1.74
Sabre Versatile,Versatil Saber,9,30,0.3,30%,11.0,3.3,99,1,11.0,3.3,5.5,1.65
Lame Insatiable,Fast Furious Blade,6,30,0.2,20%,16.0,3.2,96,2,8.0,1.6,5.33,1.07
Armure d'Immortel,Immortal Breastplate,5,30,0.17,17%,16.0,2.67,80,1,16.0,2.67,8.0,1.33
Le Marionnettiste,The Puppeteer,4,30,0.13,13%,20.0,2.67,80,2,10.0,1.33,6.67,0.89
Désintégrateur Magnétique,Magnetic Disintegrator,7,30,0.23,23%,11.0,2.57,77,0,Gratuit,Gratuit,11.0,2.57
Masse Colossale,Colossal Mace,5,30,0.17,17%,15.0,2.5,75,0,Gratuit,Gratuit,15.0,2.5
Elan de Fureur,Rampage Momentum,5,30,0.17,17%,15.0,2.5,75,2,7.5,1.25,5.0,0.83
Danse Macabre,Dance of Death,9,30,0.3,30%,8.0,2.4,72,1,8.0,2.4,4.0,1.2
Soif de Sang,Thirsty Dagger,4,30,0.13,13%,15.0,2.0,60,0,Gratuit,Gratuit,15.0,2.0
Assistance Divine,Sacred Help,3,30,0.1,10%,20.0,2.0,60,2,10.0,1.0,6.67,0.67
Enchaînement Éclair,Unstoppable Lightning,3,30,0.1,10%,18.0,1.8,54,1,18.0,1.8,9.0,0.9
Épé Sainte,Holy Sword,5,30,0.17,17%,10.0,1.67,50,0,Gratuit,Gratuit,10.0,1.67
Adrénaline Arcanique,Arcane Adrenaline,3,30,0.1,10%,16.0,1.6,48,1,16.0,1.6,8.0,0.8
Aura Légendaire,Legend Aura,1,30,0.03,3%,40.0,1.33,40,3,13.33,0.44,10.0,0.33
Tombeau Rocheux,Rock Tomb,4,30,0.13,13%,10.0,1.33,40,1,10.0,1.33,5.0,0.67
Couronne du Roi Nain,Crown of the Dwarf King,3,30,0.1,10%,13.0,1.3,39,0,Gratuit,Gratuit,13.0,1.3
Masse de Siège,Siege Mace,2,30,0.07,7%,16.0,1.07,32,0,Gratuit,Gratuit,16.0,1.07
Esprit Guerrier,Spirit of the Warrior,2,30,0.07,7%,16.0,1.07,32,1,16.0,1.07,8.0,0.54
Œil de Lynx,Hawk's Eye,3,30,0.1,10%,10.0,1.0,30,0,Gratuit,Gratuit,10.0,1.0
Faux Assoiffées,Thirsty Scythes,1,30,0.03,3%,25.0,0.83,25,3,8.33,0.28,6.25,0.21
Griffes Sauvages,Wild Claw,13,30,0.43,43%,1.62,0.7,21,3,0.54,0.23,0.41,0.17
Chasseresse d'Âmes,Huntress of Souls,1,30,0.03,3%,19.0,0.63,19,1,19.0,0.63,9.5,0.32
Mental d'Acier,Steel Aura,1,30,0.03,3%,18.0,0.6,18,2,9.0,0.3,6.0,0.2
Griffes Démoniaques,Demon Claws,1,30,0.03,3%,17.0,0.57,17,1,17.0,0.57,8.5,0.28
Amulette Omnisciente,Omnipresent Amulet,1,30,0.03,3%,15.0,0.5,15,0,Gratuit,Gratuit,15.0,0.5
