,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem Équivalent,Equivalent Totem,16,16,1.0,100%,15.56,15.56,249,2,7.78,7.78,5.19,5.19
Faux,Scythe,16,16,1.0,100%,11.75,11.75,188,3,3.92,3.92,2.94,2.94
Armure d'Obsidienne,Obsidian Battle Plate,9,16,0.56,56%,20.0,11.25,180,2,10.0,5.62,6.67,3.75
Marteau Collecteur,Collecting Hammer,7,16,0.44,44%,18.0,7.88,126,2,9.0,3.94,6.0,2.63
Lame Affutée,Sharp Blade,14,16,0.88,88%,7.71,6.75,108,3,2.57,2.25,1.93,1.69
Esprit de l'Écuyer,Spirit of the Squire,15,16,0.94,94%,6.8,6.38,102,3,2.27,2.13,1.7,1.59
Hache Frénétique,Berseker Ax,7,16,0.44,44%,14.0,6.12,98,2,7.0,3.06,4.67,2.04
Armure d'Immortel,Immortal Breastplate,5,16,0.31,31%,16.0,5.0,80,1,16.0,5.0,8.0,2.5
Chasseur d'Âmes,Soul Hunter,4,16,0.25,25%,20.0,5.0,80,1,20.0,5.0,10.0,2.5
Totem du Gardien,Guardian Totem,16,16,1.0,100%,4.81,4.81,77,3,1.6,1.6,1.2,1.2
Explosion Arcanique,Arcane Explosive,5,16,0.31,31%,12.0,3.75,60,1,12.0,3.75,6.0,1.88
Assistance Divine,Sacred Help,3,16,0.19,19%,20.0,3.75,60,2,10.0,1.88,6.67,1.25
Marteleur précis,Precise Hammer,3,16,0.19,19%,18.0,3.38,54,1,18.0,3.38,9.0,1.69
Aveuglement,Incapacitor,11,16,0.69,69%,4.64,3.19,51,3,1.55,1.06,1.16,0.8
Mental d'Acier,Steel Aura,2,16,0.12,12%,18.0,2.25,36,2,9.0,1.12,6.0,0.75
Économe Sagesse du Trésorier,Treasurer's Wisdom,2,16,0.12,12%,17.0,2.12,34,2,8.5,1.06,5.67,0.71
Sabre Versatile,Versatil Saber,3,16,0.19,19%,11.0,2.06,33,1,11.0,2.06,5.5,1.03
Gantelet Impérieux,Imperious Gauntlet,1,16,0.06,6%,30.0,1.88,30,1,30.0,1.88,15.0,0.94
Œil de Lynx,Hawk's Eye,3,16,0.19,19%,10.0,1.88,30,0,Gratuit,Gratuit,10.0,1.88
Coup de Mort,Death Helper,2,16,0.12,12%,13.0,1.62,26,1,13.0,1.62,6.5,0.81
Ascension Divine,Divine Ascent,1,16,0.06,6%,25.0,1.56,25,3,8.33,0.52,6.25,0.39
Pillard Féroce,Savage Looter,1,16,0.06,6%,20.0,1.25,20,1,20.0,1.25,10.0,0.62
Le Marionnettiste,The Puppeteer,1,16,0.06,6%,20.0,1.25,20,2,10.0,0.62,6.67,0.42
Chasseresse d'Âmes,Huntress of Souls,1,16,0.06,6%,19.0,1.19,19,1,19.0,1.19,9.5,0.59
Épée Obscure,Swords of Darkness,1,16,0.06,6%,17.0,1.06,17,1,17.0,1.06,8.5,0.53
Griffes Démoniaques,Demon Claws,1,16,0.06,6%,17.0,1.06,17,1,17.0,1.06,8.5,0.53
Esprit Guerrier,Spirit of the Warrior,1,16,0.06,6%,16.0,1.0,16,1,16.0,1.0,8.0,0.5
Lame Insatiable,Fast Furious Blade,1,16,0.06,6%,16.0,1.0,16,2,8.0,0.5,5.33,0.33
Danse Macabre,Dance of Death,2,16,0.12,12%,8.0,1.0,16,1,8.0,1.0,4.0,0.5
Elan de Fureur,Rampage Momentum,1,16,0.06,6%,15.0,0.94,15,2,7.5,0.47,5.0,0.31
Faux Parfaite,Perfect Scythe,1,16,0.06,6%,15.0,0.94,15,0,Gratuit,Gratuit,15.0,0.94
Masse Colossale,Colossal Mace,1,16,0.06,6%,15.0,0.94,15,0,Gratuit,Gratuit,15.0,0.94
Tombeau Rocheux,Rock Tomb,1,16,0.06,6%,10.0,0.62,10,1,10.0,0.62,5.0,0.31
Griffes Sauvages,Wild Claw,5,16,0.31,31%,2.0,0.62,10,3,0.67,0.21,0.5,0.15
