,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem Équivalent,Equivalent Totem,18,18,1.0,100%,16.44,16.44,296,2,8.22,8.22,5.48,5.48
Faux,Scythe,18,18,1.0,100%,14.78,14.78,266,3,4.93,4.93,3.69,3.69
Faux Parfaite,Perfect Scythe,12,18,0.67,67%,15.0,10.0,180,0,Gratuit,Gratuit,15.0,10.0
Économe Sagesse du Trésorier,Treasurer's Wisdom,10,18,0.56,56%,17.0,9.44,170,2,8.5,4.72,5.67,3.15
Lame Affutée,Sharp Blade,15,18,0.83,83%,11.2,9.33,168,3,3.73,3.11,2.8,2.33
Hache Frénétique,Berseker Ax,11,18,0.61,61%,14.0,8.56,154,2,7.0,4.28,4.67,2.85
Gantelet Impérieux,Imperious Gauntlet,5,18,0.28,28%,30.0,8.33,150,1,30.0,8.33,15.0,4.17
Adrénaline Arcanique,Arcane Adrenaline,9,18,0.5,50%,16.0,8.0,144,1,16.0,8.0,8.0,4.0
Aveuglement,Incapacitor,17,18,0.94,94%,7.76,7.33,132,3,2.59,2.44,1.94,1.83
Ascension Divine,Divine Ascent,5,18,0.28,28%,25.0,6.94,125,3,8.33,2.31,6.25,1.74
Armure d'Obsidienne,Obsidian Battle Plate,6,18,0.33,33%,20.0,6.67,120,2,10.0,3.33,6.67,2.22
Esprit de l'Écuyer,Spirit of the Squire,14,18,0.78,78%,8.14,6.33,114,3,2.71,2.11,2.04,1.58
Lame Insatiable,Fast Furious Blade,6,18,0.33,33%,16.0,5.33,96,2,8.0,2.67,5.33,1.78
Marteau Collecteur,Collecting Hammer,10,18,0.56,56%,9.1,5.06,91,2,4.55,2.53,3.03,1.69
Faux Assoiffées,Thirsty Scythes,3,18,0.17,17%,25.0,4.17,75,3,8.33,1.39,6.25,1.04
Bâton de Conquête,Conquering Staff,3,18,0.17,17%,24.0,4.0,72,2,12.0,2.0,8.0,1.33
Totem du Gardien,Guardian Totem,13,18,0.72,72%,5.31,3.83,69,3,1.77,1.28,1.33,0.96
Coup de Mort,Death Helper,5,18,0.28,28%,13.0,3.61,65,1,13.0,3.61,6.5,1.8
Assistance Divine,Sacred Help,3,18,0.17,17%,20.0,3.33,60,2,10.0,1.67,6.67,1.11
Explosion Arcanique,Arcane Explosive,5,18,0.28,28%,12.0,3.33,60,1,12.0,3.33,6.0,1.67
Œil de Lynx,Hawk's Eye,6,18,0.33,33%,9.67,3.22,58,0,Gratuit,Gratuit,9.67,3.22
Esprit omniprésent,Omnipresent Spirit,3,18,0.17,17%,18.0,3.0,54,2,9.0,1.5,6.0,1.0
Marteleur précis,Precise Hammer,3,18,0.17,17%,18.0,3.0,54,1,18.0,3.0,9.0,1.5
Armure d'Immortel,Immortal Breastplate,3,18,0.17,17%,15.33,2.56,46,1,15.33,2.56,7.67,1.28
Elan de Fureur,Rampage Momentum,3,18,0.17,17%,15.0,2.5,45,2,7.5,1.25,5.0,0.83
Désintégrateur Magnétique,Magnetic Disintegrator,4,18,0.22,22%,11.0,2.44,44,0,Gratuit,Gratuit,11.0,2.44
Aura Légendaire,Legend Aura,1,18,0.06,6%,40.0,2.22,40,3,13.33,0.74,10.0,0.56
Tombeau Rocheux,Rock Tomb,4,18,0.22,22%,10.0,2.22,40,1,10.0,2.22,5.0,1.11
Épée Obscure,Swords of Darkness,2,18,0.11,11%,17.0,1.89,34,1,17.0,1.89,8.5,0.94
Sabre Versatile,Versatil Saber,3,18,0.17,17%,11.0,1.83,33,1,11.0,1.83,5.5,0.92
Danse Macabre,Dance of Death,4,18,0.22,22%,8.0,1.78,32,1,8.0,1.78,4.0,0.89
Esprit Guerrier,Spirit of the Warrior,2,18,0.11,11%,16.0,1.78,32,1,16.0,1.78,8.0,0.89
Triple Météore,Trimeteor,1,18,0.06,6%,30.0,1.67,30,0,Gratuit,Gratuit,30.0,1.67
Masse Colossale,Colossal Mace,2,18,0.11,11%,15.0,1.67,30,0,Gratuit,Gratuit,15.0,1.67
Bâton du Conquérant,Staff of Conquered Worlds,2,18,0.11,11%,11.0,1.22,22,0,Gratuit,Gratuit,11.0,1.22
Pillard Féroce,Savage Looter,1,18,0.06,6%,20.0,1.11,20,1,20.0,1.11,10.0,0.56
Chasseur d'Âmes,Soul Hunter,1,18,0.06,6%,20.0,1.11,20,1,20.0,1.11,10.0,0.56
Le Marionnettiste,The Puppeteer,1,18,0.06,6%,20.0,1.11,20,2,10.0,0.56,6.67,0.37
Épé Sainte,Holy Sword,2,18,0.11,11%,10.0,1.11,20,0,Gratuit,Gratuit,10.0,1.11
Chasseresse d'Âmes,Huntress of Souls,1,18,0.06,6%,19.0,1.06,19,1,19.0,1.06,9.5,0.53
Enchaînement Éclair,Unstoppable Lightning,1,18,0.06,6%,18.0,1.0,18,1,18.0,1.0,9.0,0.5
Parchemin Secret,Secret Scroll,1,18,0.06,6%,18.0,1.0,18,2,9.0,0.5,6.0,0.33
Griffes Démoniaques,Demon Claws,1,18,0.06,6%,17.0,0.94,17,1,17.0,0.94,8.5,0.47
Force Divine,Divine Impetu,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Soif de Sang,Thirsty Dagger,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Griffes Sauvages,Wild Claw,8,18,0.44,44%,1.75,0.78,14,3,0.58,0.26,0.44,0.2
