,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem du Gardien,Guardian Totem,21,21,1.0,100%,14.71,14.71,309,3,4.9,4.9,3.68,3.68
Le Traqueur,The Stalker,15,21,0.71,71%,17.87,12.76,268,3,5.96,4.25,4.47,3.19
Esprit de l'Écuyer,Spirit of the Squire,17,21,0.81,81%,15.18,12.29,258,3,5.06,4.1,3.79,3.07
Aveuglement,Incapacitor,21,21,1.0,100%,12.14,12.14,255,3,4.05,4.05,3.04,3.04
Totem Équivalent,Equivalent Totem,21,21,1.0,100%,12.05,12.05,253,2,6.03,6.03,4.02,4.02
Vision Céleste,Heavenly Vision,11,21,0.52,52%,22.0,11.52,242,2,11.0,5.76,7.33,3.84
Marteau Collecteur,Collecting Hammer,13,21,0.62,62%,16.31,10.1,212,2,8.15,5.05,5.44,3.37
Œil de Lynx,Hawk's Eye,20,21,0.95,95%,9.1,8.67,182,0,Gratuit,Gratuit,9.1,8.67
Armure d'Obsidienne,Obsidian Battle Plate,7,21,0.33,33%,20.0,6.67,140,2,10.0,3.33,6.67,2.22
Amulette Omnisciente,Omnipresent Amulet,10,21,0.48,48%,13.4,6.38,134,0,Gratuit,Gratuit,13.4,6.38
Coup de Mort,Death Helper,11,21,0.52,52%,11.91,6.24,131,1,11.91,6.24,5.96,3.12
Être de Lumière,Being of Light,7,21,0.33,33%,18.0,6.0,126,1,18.0,6.0,9.0,3.0
Assistance Divine,Sacred Help,6,21,0.29,29%,20.0,5.71,120,2,10.0,2.85,6.67,1.9
Le Visionnaire,The Visionary,6,21,0.29,29%,18.0,5.14,108,2,9.0,2.57,6.0,1.71
Le Marionnettiste,The Puppeteer,5,21,0.24,24%,20.0,4.76,100,2,10.0,2.38,6.67,1.59
Bâton de Conquête,Conquering Staff,4,21,0.19,19%,24.0,4.57,96,2,12.0,2.29,8.0,1.52
Sabre Versatile,Versatil Saber,7,21,0.33,33%,11.0,3.67,77,1,11.0,3.67,5.5,1.83
Lame Affutée,Sharp Blade,14,21,0.67,67%,5.36,3.57,75,3,1.79,1.19,1.34,0.89
Esprit omniprésent,Omnipresent Spirit,4,21,0.19,19%,18.0,3.43,72,2,9.0,1.72,6.0,1.14
Bâton du Conquérant,Staff of Conquered Worlds,6,21,0.29,29%,11.0,3.14,66,0,Gratuit,Gratuit,11.0,3.14
Armure d'Immortel,Immortal Breastplate,4,21,0.19,19%,14.5,2.76,58,1,14.5,2.76,7.25,1.38
Force Divine,Divine Impetu,4,21,0.19,19%,14.0,2.67,56,0,Gratuit,Gratuit,14.0,2.67
Masse de Siège,Siege Mace,3,21,0.14,14%,16.0,2.29,48,0,Gratuit,Gratuit,16.0,2.29
Marteleur précis,Precise Hammer,2,21,0.1,10%,18.0,1.71,36,1,18.0,1.71,9.0,0.85
Épée Obscure,Swords of Darkness,2,21,0.1,10%,17.0,1.62,34,1,17.0,1.62,8.5,0.81
Désintégrateur Magnétique,Magnetic Disintegrator,3,21,0.14,14%,11.0,1.57,33,0,Gratuit,Gratuit,11.0,1.57
Chasseur d'Âmes,Soul Hunter,1,21,0.05,5%,20.0,0.95,20,1,20.0,0.95,10.0,0.47
Soif de Sang,Thirsty Dagger,1,21,0.05,5%,15.0,0.71,15,0,Gratuit,Gratuit,15.0,0.71
Elan de Fureur,Rampage Momentum,1,21,0.05,5%,15.0,0.71,15,2,7.5,0.35,5.0,0.24
Faux,Scythe,11,21,0.52,52%,1.27,0.67,14,3,0.42,0.22,0.32,0.17
Hache Frénétique,Berseker Ax,1,21,0.05,5%,14.0,0.67,14,2,7.0,0.34,4.67,0.22
Danse Macabre,Dance of Death,1,21,0.05,5%,8.0,0.38,8,1,8.0,0.38,4.0,0.19
