,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Perce-Écailles,Scale Tearer,14,15,0.93,93%,21.0,19.6,294,3,7.0,6.53,5.25,4.9
Chasse au Gros,Big Worm Hunter,12,15,0.8,80%,23.75,19.0,285,3,7.92,6.33,5.94,4.75
Masque du Baron,Baron' s Mask,11,15,0.73,73%,25.0,18.33,275,2,12.5,9.16,8.33,6.11
Marteau Conquérant,Conquest Hammer,9,15,0.6,60%,22.0,13.2,198,3,7.33,4.4,5.5,3.3
Marteau Dévastateur,Destroyer Hammer,14,15,0.93,93%,14.14,13.2,198,2,7.07,6.6,4.71,4.4
Esprit de la Faille,Spirit of the Rift,7,15,0.47,47%,25.0,11.67,175,2,12.5,5.83,8.33,3.89
Écailles Magiques,Magic Scales,7,15,0.47,47%,25.0,11.67,175,2,12.5,5.83,8.33,3.89
L'Oeil du Héraut,Eye of the Void,12,15,0.8,80%,12.0,9.6,144,0,Gratuit,Gratuit,12.0,9.6
Gardien Sous-terrain,Underworld Guardian,8,15,0.53,53%,18.0,9.6,144,1,18.0,9.6,9.0,4.8
Poigne d'Or,Golden Force,7,15,0.47,47%,20.0,9.33,140,1,20.0,9.33,10.0,4.67
Protection Royale,Royal Protector,8,15,0.53,53%,17.0,9.07,136,1,17.0,9.07,8.5,4.54
Sceau Profanateur,Seal of Desecration,9,15,0.6,60%,14.22,8.53,128,2,7.11,4.26,4.74,2.84
Âme de Dragon Élémentaire,Elemental Dragon Soul,5,15,0.33,33%,25.0,8.33,125,1,25.0,8.33,12.5,4.17
Folie Meurtrière,Killer Momentum,5,15,0.33,33%,22.0,7.33,110,0,Gratuit,Gratuit,22.0,7.33
Première Ligne,First Line,13,15,0.87,87%,8.0,6.93,104,0,Gratuit,Gratuit,8.0,6.93
Frappes Éclair,Light Swords,3,15,0.2,20%,12.0,2.4,36,0,Gratuit,Gratuit,12.0,2.4
