,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Totem Équivalent,Equivalent Totem,28,28,1.0,100%,13.82,13.82,387,2,6.91,6.91,4.61,4.61
Griffes Sauvages,Wild Claw,28,28,1.0,100%,13.71,13.71,384,3,4.57,4.57,3.43,3.43
Aveuglement,Incapacitor,28,28,1.0,100%,12.64,12.64,354,3,4.21,4.21,3.16,3.16
Esprit de l'Écuyer,Spirit of the Squire,27,28,0.96,96%,11.44,11.04,309,3,3.81,3.68,2.86,2.76
Armure d'Obsidienne,Obsidian Battle Plate,15,28,0.54,54%,20.0,10.71,300,2,10.0,5.36,6.67,3.57
Chasseur de Bêtes,Beast Hunter,16,28,0.57,57%,18.0,10.29,288,2,9.0,5.14,6.0,3.43
Pillard Féroce,Savage Looter,14,28,0.5,50%,20.0,10.0,280,1,20.0,10.0,10.0,5.0
Bâton de Conquête,Conquering Staff,10,28,0.36,36%,24.0,8.57,240,2,12.0,4.29,8.0,2.86
Faux,Scythe,28,28,1.0,100%,8.36,8.36,234,3,2.79,2.79,2.09,2.09
Tombeau Rocheux,Rock Tomb,23,28,0.82,82%,10.0,8.21,230,1,10.0,8.21,5.0,4.11
Décharge Élémentaire,Elemental Discharge,12,28,0.43,43%,18.0,7.71,216,1,18.0,7.71,9.0,3.85
Lame Affutée,Sharp Blade,24,28,0.86,86%,8.62,7.39,207,3,2.87,2.46,2.15,1.85
Marteau Collecteur,Collecting Hammer,13,28,0.46,46%,14.62,6.79,190,2,7.31,3.4,4.87,2.26
Coup de Mort,Death Helper,16,28,0.57,57%,11.88,6.79,190,1,11.88,6.79,5.94,3.4
Mental d'Acier,Steel Aura,10,28,0.36,36%,18.0,6.43,180,2,9.0,3.21,6.0,2.14
Sabre Versatile,Versatil Saber,15,28,0.54,54%,11.0,5.89,165,1,11.0,5.89,5.5,2.94
Esprit omniprésent,Omnipresent Spirit,9,28,0.32,32%,18.0,5.79,162,2,9.0,2.9,6.0,1.93
Œil de Lynx,Hawk's Eye,14,28,0.5,50%,9.29,4.64,130,0,Gratuit,Gratuit,9.29,4.64
Totem du Gardien,Guardian Totem,27,28,0.96,96%,4.11,3.96,111,3,1.37,1.32,1.03,0.99
Bâton du Conquérant,Staff of Conquered Worlds,10,28,0.36,36%,11.0,3.93,110,0,Gratuit,Gratuit,11.0,3.93
Amulette Omnisciente,Omnipresent Amulet,8,28,0.29,29%,13.0,3.71,104,0,Gratuit,Gratuit,13.0,3.71
Esprit Sauvage,Wild Spirit,10,28,0.36,36%,10.0,3.57,100,0,Gratuit,Gratuit,10.0,3.57
Armure d'Immortel,Immortal Breastplate,6,28,0.21,21%,14.33,3.07,86,1,14.33,3.07,7.17,1.53
Assistance Divine,Sacred Help,4,28,0.14,14%,20.0,2.86,80,2,10.0,1.43,6.67,0.95
Soif de Sang,Thirsty Dagger,5,28,0.18,18%,15.0,2.68,75,0,Gratuit,Gratuit,15.0,2.68
Être de Lumière,Being of Light,4,28,0.14,14%,18.0,2.57,72,1,18.0,2.57,9.0,1.28
Force Divine,Divine Impetu,5,28,0.18,18%,13.4,2.39,67,0,Gratuit,Gratuit,13.4,2.39
Masse de Siège,Siege Mace,4,28,0.14,14%,16.0,2.29,64,0,Gratuit,Gratuit,16.0,2.29
Le Marionnettiste,The Puppeteer,3,28,0.11,11%,20.0,2.14,60,2,10.0,1.07,6.67,0.71
Chasseur d'Âmes,Soul Hunter,3,28,0.11,11%,20.0,2.14,60,1,20.0,2.14,10.0,1.07
Hache Frénétique,Berseker Ax,4,28,0.14,14%,14.0,2.0,56,2,7.0,1.0,4.67,0.67
Enchaînement Éclair,Unstoppable Lightning,3,28,0.11,11%,18.0,1.93,54,1,18.0,1.93,9.0,0.96
Économe Sagesse du Trésorier,Treasurer's Wisdom,3,28,0.11,11%,17.0,1.82,51,2,8.5,0.91,5.67,0.61
Épée Obscure,Swords of Darkness,3,28,0.11,11%,17.0,1.82,51,1,17.0,1.82,8.5,0.91
Elan de Fureur,Rampage Momentum,3,28,0.11,11%,15.0,1.61,45,2,7.5,0.81,5.0,0.54
Danse Macabre,Dance of Death,5,28,0.18,18%,8.0,1.43,40,1,8.0,1.43,4.0,0.71
Désintégrateur Magnétique,Magnetic Disintegrator,3,28,0.11,11%,11.0,1.18,33,0,Gratuit,Gratuit,11.0,1.18
Adrénaline Arcanique,Arcane Adrenaline,2,28,0.07,7%,16.0,1.14,32,1,16.0,1.14,8.0,0.57
Le Traqueur,The Stalker,2,28,0.07,7%,16.0,1.14,32,3,5.33,0.38,4.0,0.28
Triple Météore,Trimeteor,1,28,0.04,4%,30.0,1.07,30,0,Gratuit,Gratuit,30.0,1.07
Vision Céleste,Heavenly Vision,1,28,0.04,4%,22.0,0.79,22,2,11.0,0.4,7.33,0.26
Épé Sainte,Holy Sword,2,28,0.07,7%,10.0,0.71,20,0,Gratuit,Gratuit,10.0,0.71
Marteleur précis,Precise Hammer,1,28,0.04,4%,18.0,0.64,18,1,18.0,0.64,9.0,0.32
