,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Assistance Divine,Sacred Help,14,15,0.93,93%,20.0,18.67,280,2,10.0,9.34,6.67,6.22
Griffes Sauvages,Wild Claw,15,15,1.0,100%,15.8,15.8,237,3,5.27,5.27,3.95,3.95
Totem Équivalent,Equivalent Totem,15,15,1.0,100%,14.6,14.6,219,2,7.3,7.3,4.87,4.87
Chasseur de Bêtes,Beast Hunter,12,15,0.8,80%,18.0,14.4,216,2,9.0,7.2,6.0,4.8
Esprit de l'Écuyer,Spirit of the Squire,13,15,0.87,87%,12.46,10.8,162,3,4.15,3.6,3.12,2.7
Lame Affutée,Sharp Blade,14,15,0.93,93%,10.5,9.8,147,3,3.5,3.27,2.62,2.45
Aveuglement,Incapacitor,15,15,1.0,100%,9.6,9.6,144,3,3.2,3.2,2.4,2.4
Tombeau Rocheux,Rock Tomb,14,15,0.93,93%,10.0,9.33,140,1,10.0,9.33,5.0,4.67
Faux,Scythe,15,15,1.0,100%,9.07,9.07,136,3,3.02,3.02,2.27,2.27
Pillard Féroce,Savage Looter,6,15,0.4,40%,20.0,8.0,120,1,20.0,8.0,10.0,4.0
Être de Lumière,Being of Light,6,15,0.4,40%,18.0,7.2,108,1,18.0,7.2,9.0,3.6
Coup de Mort,Death Helper,8,15,0.53,53%,13.0,6.93,104,1,13.0,6.93,6.5,3.46
Esprit Sauvage,Wild Spirit,10,15,0.67,67%,10.0,6.67,100,0,Gratuit,Gratuit,10.0,6.67
Armure d'Obsidienne,Obsidian Battle Plate,4,15,0.27,27%,20.0,5.33,80,2,10.0,2.67,6.67,1.78
Décharge Élémentaire,Elemental Discharge,4,15,0.27,27%,18.0,4.8,72,1,18.0,4.8,9.0,2.4
Mental d'Acier,Steel Aura,4,15,0.27,27%,18.0,4.8,72,2,9.0,2.4,6.0,1.6
Bâton de Conquête,Conquering Staff,3,15,0.2,20%,24.0,4.8,72,2,12.0,2.4,8.0,1.6
Marteau Collecteur,Collecting Hammer,5,15,0.33,33%,14.0,4.67,70,2,7.0,2.33,4.67,1.56
Hache Frénétique,Berseker Ax,5,15,0.33,33%,14.0,4.67,70,2,7.0,2.33,4.67,1.56
Épée Obscure,Swords of Darkness,4,15,0.27,27%,17.0,4.53,68,1,17.0,4.53,8.5,2.27
Le Marionnettiste,The Puppeteer,3,15,0.2,20%,20.0,4.0,60,2,10.0,2.0,6.67,1.33
Soif de Sang,Thirsty Dagger,4,15,0.27,27%,15.0,4.0,60,0,Gratuit,Gratuit,15.0,4.0
Œil de Lynx,Hawk's Eye,6,15,0.4,40%,10.0,4.0,60,0,Gratuit,Gratuit,10.0,4.0
Esprit omniprésent,Omnipresent Spirit,3,15,0.2,20%,18.0,3.6,54,2,9.0,1.8,6.0,1.2
Économe Sagesse du Trésorier,Treasurer's Wisdom,3,15,0.2,20%,17.0,3.4,51,2,8.5,1.7,5.67,1.13
Totem du Gardien,Guardian Totem,15,15,1.0,100%,3.07,3.07,46,3,1.02,1.02,0.77,0.77
Amulette Omnisciente,Omnipresent Amulet,3,15,0.2,20%,15.0,3.0,45,0,Gratuit,Gratuit,15.0,3.0
Aura Légendaire,Legend Aura,1,15,0.07,7%,40.0,2.67,40,3,13.33,0.89,10.0,0.67
Danse Macabre,Dance of Death,5,15,0.33,33%,8.0,2.67,40,1,8.0,2.67,4.0,1.33
Sabre Versatile,Versatil Saber,3,15,0.2,20%,11.0,2.2,33,1,11.0,2.2,5.5,1.1
Elan de Fureur,Rampage Momentum,2,15,0.13,13%,15.0,2.0,30,2,7.5,1.0,5.0,0.67
Force Divine,Divine Impetu,2,15,0.13,13%,15.0,2.0,30,0,Gratuit,Gratuit,15.0,2.0
Ascension Divine,Divine Ascent,1,15,0.07,7%,25.0,1.67,25,3,8.33,0.56,6.25,0.42
Chasseur d'Âmes,Soul Hunter,1,15,0.07,7%,20.0,1.33,20,1,20.0,1.33,10.0,0.67
Enchaînement Éclair,Unstoppable Lightning,1,15,0.07,7%,18.0,1.2,18,1,18.0,1.2,9.0,0.6
Adrénaline Arcanique,Arcane Adrenaline,1,15,0.07,7%,16.0,1.07,16,1,16.0,1.07,8.0,0.54
Armure d'Immortel,Immortal Breastplate,1,15,0.07,7%,16.0,1.07,16,1,16.0,1.07,8.0,0.54
Épé Sainte,Holy Sword,1,15,0.07,7%,10.0,0.67,10,0,Gratuit,Gratuit,10.0,0.67
