,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Faux,Scythe,18,18,1.0,100%,16.17,16.17,291,3,5.39,5.39,4.04,4.04
Totem Équivalent,Equivalent Totem,18,18,1.0,100%,15.22,15.22,274,2,7.61,7.61,5.07,5.07
Armure d'Obsidienne,Obsidian Battle Plate,11,18,0.61,61%,20.0,12.22,220,2,10.0,6.11,6.67,4.07
Lame Affutée,Sharp Blade,15,18,0.83,83%,11.6,9.67,174,3,3.87,3.22,2.9,2.42
Lame Insatiable,Fast Furious Blade,10,18,0.56,56%,16.0,8.89,160,2,8.0,4.45,5.33,2.96
Faux Assoiffées,Thirsty Scythes,6,18,0.33,33%,25.0,8.33,150,3,8.33,2.78,6.25,2.08
Hache Frénétique,Berseker Ax,10,18,0.56,56%,14.0,7.78,140,2,7.0,3.89,4.67,2.59
Économe Sagesse du Trésorier,Treasurer's Wisdom,8,18,0.44,44%,17.0,7.56,136,2,8.5,3.78,5.67,2.52
Chasseresse d'Âmes,Huntress of Souls,7,18,0.39,39%,19.0,7.39,133,1,19.0,7.39,9.5,3.69
Esprit de l'Écuyer,Spirit of the Squire,16,18,0.89,89%,7.88,7.0,126,3,2.63,2.33,1.97,1.75
Aveuglement,Incapacitor,18,18,1.0,100%,7.0,7.0,126,3,2.33,2.33,1.75,1.75
Griffes Démoniaques,Demon Claws,7,18,0.39,39%,17.0,6.61,119,1,17.0,6.61,8.5,3.31
Esprit Guerrier,Spirit of the Warrior,7,18,0.39,39%,16.0,6.22,112,1,16.0,6.22,8.0,3.11
Parchemin Secret,Secret Scroll,6,18,0.33,33%,18.0,6.0,108,2,9.0,3.0,6.0,2.0
Explosion Arcanique,Arcane Explosive,8,18,0.44,44%,12.0,5.33,96,1,12.0,5.33,6.0,2.67
Elan de Fureur,Rampage Momentum,6,18,0.33,33%,15.0,5.0,90,2,7.5,2.5,5.0,1.67
Tombeau Rocheux,Rock Tomb,9,18,0.5,50%,10.0,5.0,90,1,10.0,5.0,5.0,2.5
Épée Obscure,Swords of Darkness,5,18,0.28,28%,17.0,4.72,85,1,17.0,4.72,8.5,2.36
Marteau Collecteur,Collecting Hammer,6,18,0.33,33%,14.0,4.67,84,2,7.0,2.33,4.67,1.56
Couronne du Roi Nain,Crown of the Dwarf King,6,18,0.33,33%,13.0,4.33,78,0,Gratuit,Gratuit,13.0,4.33
Sabre Versatile,Versatil Saber,7,18,0.39,39%,11.0,4.28,77,1,11.0,4.28,5.5,2.14
Faux Parfaite,Perfect Scythe,5,18,0.28,28%,15.0,4.17,75,0,Gratuit,Gratuit,15.0,4.17
Marteleur précis,Precise Hammer,4,18,0.22,22%,18.0,4.0,72,1,18.0,4.0,9.0,2.0
Masse Colossale,Colossal Mace,5,18,0.28,28%,13.4,3.72,67,0,Gratuit,Gratuit,13.4,3.72
Danse Macabre,Dance of Death,7,18,0.39,39%,8.0,3.11,56,1,8.0,3.11,4.0,1.55
Enchaînement Éclair,Unstoppable Lightning,3,18,0.17,17%,18.0,3.0,54,1,18.0,3.0,9.0,1.5
Totem du Gardien,Guardian Totem,13,18,0.72,72%,4.08,2.94,53,3,1.36,0.98,1.02,0.73
Ascension Divine,Divine Ascent,2,18,0.11,11%,25.0,2.78,50,3,8.33,0.93,6.25,0.69
Coup de Mort,Death Helper,4,18,0.22,22%,12.25,2.72,49,1,12.25,2.72,6.12,1.36
Armure d'Immortel,Immortal Breastplate,3,18,0.17,17%,15.33,2.56,46,1,15.33,2.56,7.67,1.28
Force Divine,Divine Impetu,3,18,0.17,17%,15.0,2.5,45,0,Gratuit,Gratuit,15.0,2.5
Épé Sainte,Holy Sword,4,18,0.22,22%,10.0,2.22,40,0,Gratuit,Gratuit,10.0,2.22
Griffes Sauvages,Wild Claw,13,18,0.72,72%,2.85,2.06,37,3,0.95,0.69,0.71,0.52
Esprit omniprésent,Omnipresent Spirit,2,18,0.11,11%,18.0,2.0,36,2,9.0,1.0,6.0,0.67
Désintégrateur Magnétique,Magnetic Disintegrator,3,18,0.17,17%,11.0,1.83,33,0,Gratuit,Gratuit,11.0,1.83
Soif de Sang,Thirsty Dagger,2,18,0.11,11%,15.0,1.67,30,0,Gratuit,Gratuit,15.0,1.67
Triple Météore,Trimeteor,1,18,0.06,6%,30.0,1.67,30,0,Gratuit,Gratuit,30.0,1.67
Œil de Lynx,Hawk's Eye,3,18,0.17,17%,10.0,1.67,30,0,Gratuit,Gratuit,10.0,1.67
Bâton de Conquête,Conquering Staff,1,18,0.06,6%,24.0,1.33,24,2,12.0,0.67,8.0,0.44
Pillard Féroce,Savage Looter,1,18,0.06,6%,20.0,1.11,20,1,20.0,1.11,10.0,0.56
Assistance Divine,Sacred Help,1,18,0.06,6%,20.0,1.11,20,2,10.0,0.56,6.67,0.37
Décharge Élémentaire,Elemental Discharge,1,18,0.06,6%,18.0,1.0,18,1,18.0,1.0,9.0,0.5
Adrénaline Arcanique,Arcane Adrenaline,1,18,0.06,6%,16.0,0.89,16,1,16.0,0.89,8.0,0.45
Chasseur d'Âmes,Soul Hunter,1,18,0.06,6%,15.0,0.83,15,1,15.0,0.83,7.5,0.41
Bâton du Conquérant,Staff of Conquered Worlds,1,18,0.06,6%,11.0,0.61,11,0,Gratuit,Gratuit,11.0,0.61
