,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Faux,Scythe,18,18,1.0,100%,16.33,16.33,294,3,5.44,5.44,4.08,4.08
Totem Équivalent,Equivalent Totem,18,18,1.0,100%,15.67,15.67,282,2,7.83,7.83,5.22,5.22
Armure d'Obsidienne,Obsidian Battle Plate,13,18,0.72,72%,20.0,14.44,260,2,10.0,7.22,6.67,4.81
Marteau Collecteur,Collecting Hammer,11,18,0.61,61%,22.09,13.5,243,2,11.04,6.75,7.36,4.5
Économe Sagesse du Trésorier,Treasurer's Wisdom,12,18,0.67,67%,17.0,11.33,204,2,8.5,5.67,5.67,3.78
Lame Affutée,Sharp Blade,17,18,0.94,94%,10.24,9.67,174,3,3.41,3.22,2.56,2.42
Hache Frénétique,Berseker Ax,12,18,0.67,67%,14.0,9.33,168,2,7.0,4.67,4.67,3.11
Marteleur précis,Precise Hammer,8,18,0.44,44%,18.0,8.0,144,1,18.0,8.0,9.0,4.0
Esprit de l'Écuyer,Spirit of the Squire,17,18,0.94,94%,7.59,7.17,129,3,2.53,2.39,1.9,1.79
Esprit Guerrier,Spirit of the Warrior,8,18,0.44,44%,16.0,7.11,128,1,16.0,7.11,8.0,3.56
Faux Assoiffées,Thirsty Scythes,5,18,0.28,28%,25.0,6.94,125,3,8.33,2.31,6.25,1.74
Aveuglement,Incapacitor,17,18,0.94,94%,7.06,6.67,120,3,2.35,2.22,1.76,1.67
Sabre Versatile,Versatil Saber,10,18,0.56,56%,11.0,6.11,110,1,11.0,6.11,5.5,3.06
Armure d'Immortel,Immortal Breastplate,7,18,0.39,39%,14.57,5.67,102,1,14.57,5.67,7.29,2.83
Épée Obscure,Swords of Darkness,6,18,0.33,33%,17.0,5.67,102,1,17.0,5.67,8.5,2.83
Ascension Divine,Divine Ascent,4,18,0.22,22%,25.0,5.56,100,3,8.33,1.85,6.25,1.39
Lame Insatiable,Fast Furious Blade,6,18,0.33,33%,16.0,5.33,96,2,8.0,2.67,5.33,1.78
Explosion Arcanique,Arcane Explosive,8,18,0.44,44%,12.0,5.33,96,1,12.0,5.33,6.0,2.67
Tombeau Rocheux,Rock Tomb,8,18,0.44,44%,10.0,4.44,80,1,10.0,4.44,5.0,2.22
Elan de Fureur,Rampage Momentum,5,18,0.28,28%,15.0,4.17,75,2,7.5,2.08,5.0,1.39
Parchemin Secret,Secret Scroll,4,18,0.22,22%,18.0,4.0,72,2,9.0,2.0,6.0,1.33
Totem du Gardien,Guardian Totem,13,18,0.72,72%,4.77,3.44,62,3,1.59,1.15,1.19,0.86
Assistance Divine,Sacred Help,3,18,0.17,17%,20.0,3.33,60,2,10.0,1.67,6.67,1.11
Faux Parfaite,Perfect Scythe,4,18,0.22,22%,15.0,3.33,60,0,Gratuit,Gratuit,15.0,3.33
Chasseresse d'Âmes,Huntress of Souls,3,18,0.17,17%,19.0,3.17,57,1,19.0,3.17,9.5,1.58
Danse Macabre,Dance of Death,7,18,0.39,39%,8.0,3.11,56,1,8.0,3.11,4.0,1.55
Griffes Démoniaques,Demon Claws,3,18,0.17,17%,17.0,2.83,51,1,17.0,2.83,8.5,1.42
Force Divine,Divine Impetu,4,18,0.22,22%,12.0,2.67,48,0,Gratuit,Gratuit,12.0,2.67
Œil de Lynx,Hawk's Eye,5,18,0.28,28%,8.8,2.44,44,0,Gratuit,Gratuit,8.8,2.44
Aura Légendaire,Legend Aura,1,18,0.06,6%,40.0,2.22,40,3,13.33,0.74,10.0,0.56
Épé Sainte,Holy Sword,4,18,0.22,22%,10.0,2.22,40,0,Gratuit,Gratuit,10.0,2.22
Esprit omniprésent,Omnipresent Spirit,2,18,0.11,11%,18.0,2.0,36,2,9.0,1.0,6.0,0.67
Enchaînement Éclair,Unstoppable Lightning,2,18,0.11,11%,18.0,2.0,36,1,18.0,2.0,9.0,1.0
Coup de Mort,Death Helper,3,18,0.17,17%,11.0,1.83,33,1,11.0,1.83,5.5,0.92
Griffes Sauvages,Wild Claw,13,18,0.72,72%,2.54,1.83,33,3,0.85,0.61,0.64,0.46
Désintégrateur Magnétique,Magnetic Disintegrator,3,18,0.17,17%,11.0,1.83,33,0,Gratuit,Gratuit,11.0,1.83
Triple Météore,Trimeteor,1,18,0.06,6%,30.0,1.67,30,0,Gratuit,Gratuit,30.0,1.67
Couronne du Roi Nain,Crown of the Dwarf King,2,18,0.11,11%,13.0,1.44,26,0,Gratuit,Gratuit,13.0,1.44
Décharge Élémentaire,Elemental Discharge,1,18,0.06,6%,18.0,1.0,18,1,18.0,1.0,9.0,0.5
Masse Colossale,Colossal Mace,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Chasseur d'Âmes,Soul Hunter,1,18,0.06,6%,15.0,0.83,15,1,15.0,0.83,7.5,0.41
Amulette Omnisciente,Omnipresent Amulet,1,18,0.06,6%,11.0,0.61,11,0,Gratuit,Gratuit,11.0,0.61
Bâton du Conquérant,Staff of Conquered Worlds,1,18,0.06,6%,11.0,0.61,11,0,Gratuit,Gratuit,11.0,0.61
