,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Perce-Écailles,Scale Tearer,8,9,0.89,89%,11.88,10.56,95,3,3.96,3.52,2.97,2.64
Chasse au Gros,Big Worm Hunter,5,9,0.56,56%,18.2,10.11,91,3,6.07,3.37,4.55,2.53
Esprit de la Faille,Spirit of the Rift,4,9,0.44,44%,20.0,8.89,80,2,10.0,4.45,6.67,2.96
Écailles Magiques,Magic Scales,4,9,0.44,44%,20.0,8.89,80,2,10.0,4.45,6.67,2.96
Marteau Dévastateur,Destroyer Hammer,8,9,0.89,89%,9.25,8.22,74,2,4.62,4.11,3.08,2.74
Sceau Profanateur,Seal of Desecration,2,9,0.22,22%,32.0,7.11,64,2,16.0,3.56,10.67,2.37
Masque du Baron,Baron' s Mask,3,9,0.33,33%,20.0,6.67,60,2,10.0,3.33,6.67,2.22
L'Oeil du Héraut,Eye of the Void,4,9,0.44,44%,14.0,6.22,56,0,Gratuit,Gratuit,14.0,6.22
Âme de Dragon Élémentaire,Elemental Dragon Soul,2,9,0.22,22%,25.0,5.56,50,1,25.0,5.56,12.5,2.78
Marteau Conquérant,Conquest Hammer,2,9,0.22,22%,22.0,4.89,44,3,7.33,1.63,5.5,1.22
Première Ligne,First Line,5,9,0.56,56%,8.0,4.44,40,0,Gratuit,Gratuit,8.0,4.44
