,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Assistance Divine,Sacred Help,26,32,0.81,81%,20.0,16.25,520,2,10.0,8.12,6.67,5.42
Griffes Sauvages,Wild Claw,32,32,1.0,100%,15.53,15.53,497,3,5.18,5.18,3.88,3.88
Totem Équivalent,Equivalent Totem,32,32,1.0,100%,14.69,14.69,470,2,7.34,7.34,4.9,4.9
Armure d'Obsidienne,Obsidian Battle Plate,17,32,0.53,53%,20.0,10.62,340,2,10.0,5.31,6.67,3.54
Esprit de l'Écuyer,Spirit of the Squire,30,32,0.94,94%,10.9,10.22,327,3,3.63,3.41,2.73,2.56
Décharge Élémentaire,Elemental Discharge,17,32,0.53,53%,18.0,9.56,306,1,18.0,9.56,9.0,4.78
Aveuglement,Incapacitor,32,32,1.0,100%,9.47,9.47,303,3,3.16,3.16,2.37,2.37
Faux,Scythe,32,32,1.0,100%,9.22,9.22,295,3,3.07,3.07,2.31,2.31
Tombeau Rocheux,Rock Tomb,29,32,0.91,91%,10.0,9.06,290,1,10.0,9.06,5.0,4.53
Pillard Féroce,Savage Looter,14,32,0.44,44%,20.0,8.75,280,1,20.0,8.75,10.0,4.38
Lame Affutée,Sharp Blade,25,32,0.78,78%,9.72,7.59,243,3,3.24,2.53,2.43,1.9
Chasseur de Bêtes,Beast Hunter,13,32,0.41,41%,18.0,7.31,234,2,9.0,3.65,6.0,2.44
Marteau Collecteur,Collecting Hammer,19,32,0.59,59%,12.0,7.12,228,2,6.0,3.56,4.0,2.37
Être de Lumière,Being of Light,12,32,0.38,38%,18.0,6.75,216,1,18.0,6.75,9.0,3.38
Coup de Mort,Death Helper,15,32,0.47,47%,12.2,5.72,183,1,12.2,5.72,6.1,2.86
Mental d'Acier,Steel Aura,10,32,0.31,31%,18.0,5.62,180,2,9.0,2.81,6.0,1.87
Esprit Sauvage,Wild Spirit,18,32,0.56,56%,10.0,5.62,180,0,Gratuit,Gratuit,10.0,5.62
Économe Sagesse du Trésorier,Treasurer's Wisdom,9,32,0.28,28%,17.0,4.78,153,2,8.5,2.39,5.67,1.59
Bâton de Conquête,Conquering Staff,6,32,0.19,19%,24.0,4.5,144,2,12.0,2.25,8.0,1.5
Sabre Versatile,Versatil Saber,12,32,0.38,38%,11.0,4.12,132,1,11.0,4.12,5.5,2.06
Œil de Lynx,Hawk's Eye,13,32,0.41,41%,9.23,3.75,120,0,Gratuit,Gratuit,9.23,3.75
Armure d'Immortel,Immortal Breastplate,7,32,0.22,22%,15.71,3.44,110,1,15.71,3.44,7.86,1.72
Totem du Gardien,Guardian Totem,27,32,0.84,84%,3.89,3.28,105,3,1.3,1.09,0.97,0.82
Soif de Sang,Thirsty Dagger,7,32,0.22,22%,15.0,3.28,105,0,Gratuit,Gratuit,15.0,3.28
Hache Frénétique,Berseker Ax,7,32,0.22,22%,14.0,3.06,98,2,7.0,1.53,4.67,1.02
Esprit omniprésent,Omnipresent Spirit,5,32,0.16,16%,18.0,2.81,90,2,9.0,1.41,6.0,0.94
Épée Obscure,Swords of Darkness,5,32,0.16,16%,17.0,2.66,85,1,17.0,2.66,8.5,1.33
Elan de Fureur,Rampage Momentum,5,32,0.16,16%,15.0,2.34,75,2,7.5,1.17,5.0,0.78
Marteleur précis,Precise Hammer,4,32,0.12,12%,18.0,2.25,72,1,18.0,2.25,9.0,1.12
Danse Macabre,Dance of Death,8,32,0.25,25%,8.0,2.0,64,1,8.0,2.0,4.0,1.0
Chasseur d'Âmes,Soul Hunter,3,32,0.09,9%,18.33,1.72,55,1,18.33,1.72,9.16,0.86
Désintégrateur Magnétique,Magnetic Disintegrator,5,32,0.16,16%,11.0,1.72,55,0,Gratuit,Gratuit,11.0,1.72
Enchaînement Éclair,Unstoppable Lightning,3,32,0.09,9%,18.0,1.69,54,1,18.0,1.69,9.0,0.84
Ascension Divine,Divine Ascent,2,32,0.06,6%,25.0,1.56,50,3,8.33,0.52,6.25,0.39
Force Divine,Divine Impetu,3,32,0.09,9%,15.0,1.41,45,0,Gratuit,Gratuit,15.0,1.41
Le Marionnettiste,The Puppeteer,2,32,0.06,6%,20.0,1.25,40,2,10.0,0.62,6.67,0.42
Adrénaline Arcanique,Arcane Adrenaline,2,32,0.06,6%,16.0,1.0,32,1,16.0,1.0,8.0,0.5
Vision Céleste,Heavenly Vision,1,32,0.03,3%,22.0,0.69,22,2,11.0,0.34,7.33,0.23
Épé Sainte,Holy Sword,2,32,0.06,6%,10.0,0.62,20,0,Gratuit,Gratuit,10.0,0.62
Parchemin Secret,Secret Scroll,1,32,0.03,3%,18.0,0.56,18,2,9.0,0.28,6.0,0.19
Le Traqueur,The Stalker,1,32,0.03,3%,16.0,0.5,16,3,5.33,0.17,4.0,0.12
Amulette Omnisciente,Omnipresent Amulet,1,32,0.03,3%,11.0,0.34,11,0,Gratuit,Gratuit,11.0,0.34
Bâton du Conquérant,Staff of Conquered Worlds,1,32,0.03,3%,11.0,0.34,11,0,Gratuit,Gratuit,11.0,0.34
