,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Perce-Écailles,Scale Tearer,19,21,0.9,90%,19.58,17.71,372,3,6.53,5.9,4.89,4.43
Chasse au Gros,Big Worm Hunter,15,21,0.71,71%,22.33,15.95,335,3,7.44,5.32,5.58,3.99
Marteau Conquérant,Conquest Hammer,15,21,0.71,71%,22.0,15.71,330,3,7.33,5.24,5.5,3.93
Marteau Dévastateur,Destroyer Hammer,21,21,1.0,100%,14.95,14.95,314,2,7.47,7.47,4.98,4.98
Esprit de la Faille,Spirit of the Rift,13,21,0.62,62%,23.08,14.29,300,2,11.54,7.14,7.69,4.76
Masque du Baron,Baron' s Mask,12,21,0.57,57%,23.33,13.33,280,2,11.66,6.67,7.78,4.44
Poigne d'Or,Golden Force,12,21,0.57,57%,23.0,13.14,276,1,23.0,13.14,11.5,6.57
Écailles Magiques,Magic Scales,12,21,0.57,57%,22.08,12.62,265,2,11.04,6.31,7.36,4.21
Protection Royale,Royal Protector,14,21,0.67,67%,17.0,11.33,238,1,17.0,11.33,8.5,5.67
L'Oeil du Héraut,Eye of the Void,15,21,0.71,71%,15.0,10.71,225,0,Gratuit,Gratuit,15.0,10.71
Sceau Profanateur,Seal of Desecration,15,21,0.71,71%,13.87,9.9,208,2,6.93,4.95,4.62,3.3
Âme de Dragon Élémentaire,Elemental Dragon Soul,8,21,0.38,38%,25.0,9.52,200,1,25.0,9.52,12.5,4.76
Gardien Sous-terrain,Underworld Guardian,11,21,0.52,52%,15.0,7.86,165,1,15.0,7.86,7.5,3.93
Première Ligne,First Line,19,21,0.9,90%,8.0,7.24,152,0,Gratuit,Gratuit,8.0,7.24
Frappes Éclair,Light Swords,12,21,0.57,57%,12.0,6.86,144,0,Gratuit,Gratuit,12.0,6.86
Folie Meurtrière,Killer Momentum,6,21,0.29,29%,23.33,6.67,140,0,Gratuit,Gratuit,23.33,6.67
