,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Être de Lumière,Being of Light,3,3,1.0,100%,20.0,20.0,60,1,20.0,20.0,10.0,10.0
Assistance Divine,Sacred Help,3,3,1.0,100%,20.0,20.0,60,2,10.0,10.0,6.67,6.67
Griffes Sauvages,Wild Claw,3,3,1.0,100%,18.33,18.33,55,3,6.11,6.11,4.58,4.58
Chasseur de Bêtes,Beast Hunter,3,3,1.0,100%,18.0,18.0,54,2,9.0,9.0,6.0,6.0
Totem Équivalent,Equivalent Totem,3,3,1.0,100%,15.33,15.33,46,3,5.11,5.11,3.83,3.83
Armure d'Obsidienne,Obsidian Battle Plate,2,3,0.67,67%,20.0,13.33,40,2,10.0,6.67,6.67,4.44
Pillard Féroce,Savage Looter,2,3,0.67,67%,20.0,13.33,40,1,20.0,13.33,10.0,6.67
Décharge Élémentaire,Elemental Discharge,2,3,0.67,67%,20.0,13.33,40,1,20.0,13.33,10.0,6.67
Sabre Versatile,Versatil Saber,2,3,0.67,67%,18.0,12.0,36,1,18.0,12.0,9.0,6.0
Faux,Scythe,3,3,1.0,100%,10.0,10.0,30,3,3.33,3.33,2.5,2.5
Esprit de l'Écuyer,Spirit of the Squire,3,3,1.0,100%,8.0,8.0,24,3,2.67,2.67,2.0,2.0
Esprit Sauvage,Wild Spirit,3,3,1.0,100%,8.0,8.0,24,0,Gratuit,Gratuit,8.0,8.0
Aveuglement,Incapacitor,3,3,1.0,100%,8.0,8.0,24,3,2.67,2.67,2.0,2.0
Le Marionnettiste,The Puppeteer,1,3,0.33,33%,20.0,6.67,20,2,10.0,3.33,6.67,2.22
Épée Obscure,Swords of Darkness,1,3,0.33,33%,20.0,6.67,20,1,20.0,6.67,10.0,3.33
Mental d'Acier,Steel Aura,1,3,0.33,33%,18.0,6.0,18,2,9.0,3.0,6.0,2.0
Hache Frénétique,Berseker Ax,1,3,0.33,33%,16.0,5.33,16,2,8.0,2.67,5.33,1.78
Soif de Sang,Thirsty Dagger,1,3,0.33,33%,15.0,5.0,15,0,Gratuit,Gratuit,15.0,5.0
Totem du Gardien,Guardian Totem,3,3,1.0,100%,4.33,4.33,13,3,1.44,1.44,1.08,1.08
Coup de Mort,Death Helper,1,3,0.33,33%,13.0,4.33,13,1,13.0,4.33,6.5,2.17
Lame Affutée,Sharp Blade,2,3,0.67,67%,6.0,4.0,12,3,2.0,1.33,1.5,1.0
Œil de Lynx,Hawk's Eye,1,3,0.33,33%,8.0,2.67,8,0,Gratuit,Gratuit,8.0,2.67
Marteau Collecteur,Collecting Hammer,1,3,0.33,33%,7.0,2.33,7,2,3.5,1.17,2.33,0.78
