,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Griffes Sauvages,Wild Claw,18,18,1.0,100%,14.89,14.89,268,3,4.96,4.96,3.72,3.72
Totem Équivalent,Equivalent Totem,18,18,1.0,100%,14.83,14.83,267,2,7.42,7.42,4.94,4.94
Assistance Divine,Sacred Help,10,18,0.56,56%,20.0,11.11,200,2,10.0,5.55,6.67,3.7
Esprit de l'Écuyer,Spirit of the Squire,16,18,0.89,89%,11.62,10.33,186,3,3.87,3.44,2.9,2.58
Aveuglement,Incapacitor,16,18,0.89,89%,10.12,9.0,162,3,3.37,3.0,2.53,2.25
Faux,Scythe,18,18,1.0,100%,8.56,8.56,154,3,2.85,2.85,2.14,2.14
Tombeau Rocheux,Rock Tomb,15,18,0.83,83%,10.0,8.33,150,1,10.0,8.33,5.0,4.17
Décharge Élémentaire,Elemental Discharge,8,18,0.44,44%,18.0,8.0,144,1,18.0,8.0,9.0,4.0
Marteau Collecteur,Collecting Hammer,12,18,0.67,67%,11.42,7.61,137,2,5.71,3.81,3.81,2.54
Mental d'Acier,Steel Aura,7,18,0.39,39%,18.0,7.0,126,2,9.0,3.5,6.0,2.33
Coup de Mort,Death Helper,10,18,0.56,56%,11.5,6.39,115,1,11.5,6.39,5.75,3.19
Épée Obscure,Swords of Darkness,6,18,0.33,33%,17.0,5.67,102,1,17.0,5.67,8.5,2.83
Lame Affutée,Sharp Blade,14,18,0.78,78%,7.29,5.67,102,3,2.43,1.89,1.82,1.42
Esprit Sauvage,Wild Spirit,9,18,0.5,50%,10.0,5.0,90,0,Gratuit,Gratuit,10.0,5.0
Chasseur de Bêtes,Beast Hunter,5,18,0.28,28%,18.0,5.0,90,2,9.0,2.5,6.0,1.67
Armure d'Obsidienne,Obsidian Battle Plate,4,18,0.22,22%,20.0,4.44,80,2,10.0,2.22,6.67,1.48
Marteleur précis,Precise Hammer,4,18,0.22,22%,18.0,4.0,72,1,18.0,4.0,9.0,2.0
Hache Frénétique,Berseker Ax,4,18,0.22,22%,14.0,3.11,56,2,7.0,1.55,4.67,1.04
Bâton de Conquête,Conquering Staff,2,18,0.11,11%,24.0,2.67,48,2,12.0,1.33,8.0,0.89
Sabre Versatile,Versatil Saber,4,18,0.22,22%,11.0,2.44,44,1,11.0,2.44,5.5,1.22
Pillard Féroce,Savage Looter,2,18,0.11,11%,20.0,2.22,40,1,20.0,2.22,10.0,1.11
Esprit omniprésent,Omnipresent Spirit,2,18,0.11,11%,18.0,2.0,36,2,9.0,1.0,6.0,0.67
Enchaînement Éclair,Unstoppable Lightning,2,18,0.11,11%,18.0,2.0,36,1,18.0,2.0,9.0,1.0
Être de Lumière,Being of Light,2,18,0.11,11%,18.0,2.0,36,1,18.0,2.0,9.0,1.0
Chasseur d'Âmes,Soul Hunter,2,18,0.11,11%,17.5,1.94,35,1,17.5,1.94,8.75,0.97
Économe Sagesse du Trésorier,Treasurer's Wisdom,2,18,0.11,11%,17.0,1.89,34,2,8.5,0.94,5.67,0.63
Œil de Lynx,Hawk's Eye,4,18,0.22,22%,8.0,1.78,32,0,Gratuit,Gratuit,8.0,1.78
Danse Macabre,Dance of Death,4,18,0.22,22%,8.0,1.78,32,1,8.0,1.78,4.0,0.89
Elan de Fureur,Rampage Momentum,2,18,0.11,11%,15.0,1.67,30,2,7.5,0.83,5.0,0.56
Armure d'Immortel,Immortal Breastplate,2,18,0.11,11%,14.0,1.56,28,1,14.0,1.56,7.0,0.78
Totem du Gardien,Guardian Totem,11,18,0.61,61%,2.36,1.44,26,3,0.79,0.48,0.59,0.36
Désintégrateur Magnétique,Magnetic Disintegrator,2,18,0.11,11%,11.0,1.22,22,0,Gratuit,Gratuit,11.0,1.22
Bâton du Conquérant,Staff of Conquered Worlds,2,18,0.11,11%,11.0,1.22,22,0,Gratuit,Gratuit,11.0,1.22
Le Marionnettiste,The Puppeteer,1,18,0.06,6%,20.0,1.11,20,2,10.0,0.56,6.67,0.37
Soif de Sang,Thirsty Dagger,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Amulette Omnisciente,Omnipresent Amulet,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Explosion Arcanique,Arcane Explosive,1,18,0.06,6%,12.0,0.67,12,1,12.0,0.67,6.0,0.34
Force Divine,Divine Impetu,1,18,0.06,6%,11.0,0.61,11,0,Gratuit,Gratuit,11.0,0.61
Épé Sainte,Holy Sword,1,18,0.06,6%,10.0,0.56,10,0,Gratuit,Gratuit,10.0,0.56
