,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Griffes Sauvages,Wild Claw,18,18,1.0,100%,17.17,17.17,309,3,5.72,5.72,4.29,4.29
Totem Équivalent,Equivalent Totem,18,18,1.0,100%,14.61,14.61,263,2,7.3,7.3,4.87,4.87
Aveuglement,Incapacitor,18,18,1.0,100%,12.17,12.17,219,3,4.06,4.06,3.04,3.04
Assistance Divine,Sacred Help,9,18,0.5,50%,20.0,10.0,180,2,10.0,5.0,6.67,3.33
Faux,Scythe,18,18,1.0,100%,9.78,9.78,176,3,3.26,3.26,2.44,2.44
Chasseur de Bêtes,Beast Hunter,9,18,0.5,50%,18.0,9.0,162,2,9.0,4.5,6.0,3.0
Lame Affutée,Sharp Blade,16,18,0.89,89%,9.75,8.67,156,3,3.25,2.89,2.44,2.17
Bâton de Conquête,Conquering Staff,6,18,0.33,33%,24.0,8.0,144,2,12.0,4.0,8.0,2.67
Tombeau Rocheux,Rock Tomb,14,18,0.78,78%,10.0,7.78,140,1,10.0,7.78,5.0,3.89
Esprit de l'Écuyer,Spirit of the Squire,16,18,0.89,89%,8.44,7.5,135,3,2.81,2.5,2.11,1.88
Esprit Sauvage,Wild Spirit,12,18,0.67,67%,10.0,6.67,120,0,Gratuit,Gratuit,10.0,6.67
Mental d'Acier,Steel Aura,6,18,0.33,33%,18.0,6.0,108,2,9.0,3.0,6.0,2.0
Être de Lumière,Being of Light,6,18,0.33,33%,18.0,6.0,108,1,18.0,6.0,9.0,3.0
Économe Sagesse du Trésorier,Treasurer's Wisdom,6,18,0.33,33%,17.0,5.67,102,2,8.5,2.83,5.67,1.89
Armure d'Obsidienne,Obsidian Battle Plate,5,18,0.28,28%,20.0,5.56,100,2,10.0,2.78,6.67,1.85
Pillard Féroce,Savage Looter,5,18,0.28,28%,20.0,5.56,100,1,20.0,5.56,10.0,2.78
Hache Frénétique,Berseker Ax,7,18,0.39,39%,14.0,5.44,98,2,7.0,2.72,4.67,1.81
Le Marionnettiste,The Puppeteer,4,18,0.22,22%,20.0,4.44,80,2,10.0,2.22,6.67,1.48
Épée Obscure,Swords of Darkness,4,18,0.22,22%,17.0,3.78,68,1,17.0,3.78,8.5,1.89
Œil de Lynx,Hawk's Eye,7,18,0.39,39%,8.86,3.44,62,0,Gratuit,Gratuit,8.86,3.44
Triple Météore,Trimeteor,2,18,0.11,11%,30.0,3.33,60,0,Gratuit,Gratuit,30.0,3.33
Enchaînement Éclair,Unstoppable Lightning,3,18,0.17,17%,18.0,3.0,54,1,18.0,3.0,9.0,1.5
Esprit omniprésent,Omnipresent Spirit,3,18,0.17,17%,18.0,3.0,54,2,9.0,1.5,6.0,1.0
Marteau Collecteur,Collecting Hammer,3,18,0.17,17%,16.0,2.67,48,2,8.0,1.33,5.33,0.89
Adrénaline Arcanique,Arcane Adrenaline,3,18,0.17,17%,16.0,2.67,48,1,16.0,2.67,8.0,1.33
Armure d'Immortel,Immortal Breastplate,3,18,0.17,17%,16.0,2.67,48,1,16.0,2.67,8.0,1.33
Coup de Mort,Death Helper,4,18,0.22,22%,11.5,2.56,46,1,11.5,2.56,5.75,1.28
Elan de Fureur,Rampage Momentum,3,18,0.17,17%,15.0,2.5,45,2,7.5,1.25,5.0,0.83
Aura Légendaire,Legend Aura,1,18,0.06,6%,40.0,2.22,40,3,13.33,0.74,10.0,0.56
Décharge Élémentaire,Elemental Discharge,2,18,0.11,11%,18.0,2.0,36,1,18.0,2.0,9.0,1.0
Bâton du Conquérant,Staff of Conquered Worlds,3,18,0.17,17%,11.0,1.83,33,0,Gratuit,Gratuit,11.0,1.83
Sabre Versatile,Versatil Saber,3,18,0.17,17%,11.0,1.83,33,1,11.0,1.83,5.5,0.92
Danse Macabre,Dance of Death,4,18,0.22,22%,8.0,1.78,32,1,8.0,1.78,4.0,0.89
Masse de Siège,Siege Mace,2,18,0.11,11%,16.0,1.78,32,0,Gratuit,Gratuit,16.0,1.78
Épé Sainte,Holy Sword,3,18,0.17,17%,10.0,1.67,30,0,Gratuit,Gratuit,10.0,1.67
Soif de Sang,Thirsty Dagger,2,18,0.11,11%,15.0,1.67,30,0,Gratuit,Gratuit,15.0,1.67
Force Divine,Divine Impetu,2,18,0.11,11%,15.0,1.67,30,0,Gratuit,Gratuit,15.0,1.67
Ascension Divine,Divine Ascent,1,18,0.06,6%,25.0,1.39,25,3,8.33,0.46,6.25,0.35
Totem du Gardien,Guardian Totem,10,18,0.56,56%,2.5,1.39,25,3,0.83,0.46,0.62,0.35
Marteleur précis,Precise Hammer,1,18,0.06,6%,18.0,1.0,18,1,18.0,1.0,9.0,0.5
Amulette Omnisciente,Omnipresent Amulet,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Faux Parfaite,Perfect Scythe,1,18,0.06,6%,15.0,0.83,15,0,Gratuit,Gratuit,15.0,0.83
Désintégrateur Magnétique,Magnetic Disintegrator,1,18,0.06,6%,11.0,0.61,11,0,Gratuit,Gratuit,11.0,0.61
